Name, time, ang1, ang2, ang3, edg1, edg2, edg3, orn1, orn2, orn3, vel1, vel2, vel3, fang1, fang2, fang3
00D00BCE,251765,180.3688507080078, 180.0, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,179.95260620117188, 189.8467254638672, 100.63634490966797
000AC172,251771,180.01866149902344, 180.0, 105.03492736816406,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCB,251759,0, 0, 0,0, 0, 1,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,251776,0, 0, 0,0, 0, 0,0, 0, 0,66664.5234375, 1.158215990696839e-28, 1.8747972154201728e-41,0, 0, 0
00D00BD2,251786,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,251785,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,251787,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,175.8719024658203, 181.7386932373047, 104.37175750732422
00D00BCE,251795,0, 0, 0,0, 0, 0,0, 0, 0,4.448587608477615e-38, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
00D00BD2,251805,180.38572692871094, 105.03941345214844, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,251807,0, 0, 0,0, 0, 0,0, 0, 0,4.5672103965443966e-07, 1.8747972154201728e-41, -4.188947746285158e+16,0, 0, 0
00D00BD2,251815,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.2494659423828, 101.88880157470703, 189.7148895263672
00D00BCE,251814,180.37525939941406, 180.0, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,179.97457885742188, 172.61988830566406, 123.33445739746094
00D00BCB,251802,180.0, 180.04649353027344, 180.0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, 1.2033073915063142e-07, 1.8747972154201728e-41,181.18936157226562, 182.90325927734375, 158.4473114013672
00D00BD2,251825,0, 0, 0,0, 0, 0,0, 0, 0,-1.0297011385773658e-06, 0.001965657342225313, 1.8747972154201728e-41,0, 0, 0
000AC172,251831,180.02337646484375, 180.0, 105.02864074707031,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,251834,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,251841,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,175.8719024658203, 203.77760314941406, 104.32780456542969
00D00BCB,251832,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,251844,0, 0, 0,0, 0, 0,0, 0, 0,-3.0440240172263655e-12, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
00D00BD2,251855,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,251857,0, 0, 0,0, 0, 0,0, 0, 0,-1.0559244451036065e-10, 1.8747972154201728e-41, 9.59638098152471e-12,0, 0, 0
00D00BCB,251849,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, 7.196383679936025e-12, 1.8747972154201728e-41,203.77760314941406, 182.85931396484375, 165.23696899414062
00D00BD2,251865,180.38893127441406, 105.04212188720703, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,179.1615753173828, 101.88880157470703, 165.67642211914062
