Name, time, ang1, ang2, ang3, edg1, edg2, edg3, orn1, orn2, orn3, vel1, vel2, vel3, fang1, fang2, fang3
00D00BCB,99473,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,99491,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,175.8938751220703, 170.26878356933594, 104.74529266357422
000AC172,99501,0, 0, 0,0, 0, 0,0, 0, 0,-3.3417601365749345e+26, 1.8747972154201728e-41, -1.1730861482905994e-22,0, 0, 0
00D00BCE,99501,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,99505,0, 0, 0,0, 0, 0,0, 0, 0,-5.645413652733687e-31, -9.968718162737307e-26, 1.8747972154201728e-41,178.87591552734375, 102.32826232910156, 168.81857299804688
00D00BCB,99493,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, 303931313881088.0, 1.8747972154201728e-41,200.43771362304688, 182.88128662109375, 159.12847900390625
00D00BCE,99511,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.7328643798828, 169.80735778808594, 104.21794128417969
00D00BCB,99503,180.0, 179.97366333007812, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,99521,180.1968231201172, 180.0, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,99528,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,99531,182.49278259277344, 180.0, 104.50706481933594,1, 1, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,99531,0, 0, 0,0, 0, 0,0, 0, 0,-1.5350064060146262e+34, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
00D00BD2,99538,180.1942596435547, 105.32923889160156, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,99541,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,175.8499298095703, 169.36788940429688, 104.78923797607422
00D00BCB,99533,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,99548,0, 0, 0,0, 0, 0,0, 0, 0,-1.476813027758081e-17, 1.8747972154201728e-41, 4.5786333657815703e-07,0, 0, 0
00D00BCB,99543,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, -1.3877191393932064e-23, 1.8747972154201728e-41,153.54733276367188, 182.90325927734375, 172.51002502441406
00D00BD2,99558,0, 0, 0,0, 0, 0,0, 0, 0,-3543417600.0, 3.7852011428598124e+37, 1.8747972154201728e-41,178.85394287109375, 102.28431701660156, 183.4086456298828
00D00BCE,99561,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.7328643798828, 176.2234649658203, 116.23717498779297
00D00BCB,99563,180.0, 179.99920654296875, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,99578,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,99588,180.18399047851562, 105.3349838256836, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,99591,0, 0, 0,1, 1, 0,0, 0, 0,0, 0, 0,175.8059844970703, 178.7064208984375, 104.76726531982422
00D00BCE,99591,180.1898956298828, 180.0, 180.0,0, 0, 0,0, 0, 0,8.329065950585646e+29, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
00D00BCB,99583,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,99601,182.48545837402344, 180.0, 104.50848388671875,0, 0, 0,0, 0, 0,3.380495750075066e+35, 1.8747972154201728e-41, 2008442732544.0,0, 0, 0
00D00BCB,99593,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, -1.7137727681415527e-08, 1.8747972154201728e-41,174.72930908203125, 182.99114990234375, 167.58807373046875
00D00BD2,99608,0, 0, 0,0, 0, 0,0, 0, 0,1.0202567270779089e-17, 2.632302130223252e-05, 1.8747972154201728e-41,178.80999755859375, 102.26234436035156, 171.82887268066406
00D00BCE,99611,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.7328643798828, 171.718994140625, 137.2653350830078
00D00BCE,99621,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,99624,0, 0, 0,0, 0, 1,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCB,99613,180.0, 179.98680114746094, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,99641,0, 0, 0,1, 1, 0,0, 0, 0,0, 0, 0,175.8938751220703, 172.26832580566406, 104.78923797607422
00D00BCE,99641,180.18316650390625, 180.0, 180.0,0, 0, 0,0, 0, 0,-7.767861677170049e-36, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
00D00BD2,99648,180.1903533935547, 105.3548355102539, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,99651,0, 0, 0,0, 0, 0,0, 0, 0,-3.579751190231437e-30, 1.8747972154201728e-41, -7896331976704.0,0, 0, 0
00D00BCB,99643,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,99658,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,178.96380615234375, 102.32826232910156, 165.34683227539062
000AC172,99661,182.5243377685547, 180.0, 104.51624298095703,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,99661,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.6889190673828, 186.814453125, 132.7388916015625
00D00BCB,99653,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, -4774.78271484375, 1.8747972154201728e-41,186.15525817871094, 182.88128662109375, 163.5670166015625
00D00BD2,99668,0, 0, 0,0, 0, 0,0, 0, 0,1.5447813670725222e+17, -3.7456262460454948e+22, 1.8747972154201728e-41,0, 0, 0
00D00BCE,99670,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,99687,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,99690,180.18423461914062, 180.0, 180.0,0, 0, 0,0, 0, 0,-6.654287644960746e-33, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
00D00BCB,99681,180.0, 179.9973602294922, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,99697,180.17926025390625, 105.3012924194336, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,99701,0, 0, 0,1, 1, 0,0, 0, 0,0, 0, 0,175.8499298095703, 172.04859924316406, 104.81121063232422
00D00BCB,99693,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,99708,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,178.83197021484375, 102.35023498535156, 165.56655883789062
000AC172,99711,0, 0, 0,0, 0, 0,0, 0, 0,2.0206672962662695e+19, 1.8747972154201728e-41, -1.0537661910935865e-19,0, 0, 0
00D00BCE,99710,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.7328643798828, 175.19073486328125, 113.99592590332031
00D00BD2,99714,0, 0, 0,0, 0, 0,0, 0, 0,684868.1875, -4.052954083455518e-10, 1.8747972154201728e-41,0, 0, 0
00D00BCB,99703,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, -2.2736390379818293e-19, 1.8747972154201728e-41,172.04859924316406, 182.90325927734375, 168.2692413330078
00D00BCE,99720,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,99731,182.50103759765625, 180.0, 104.48876190185547,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,99737,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,99737,0, 0, 0,0, 0, 0,0, 0, 0,3.533462222549133e-05, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
00D00BCB,99733,180.0, 180.00054931640625, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,99747,180.17396545410156, 105.3270263671875, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,99751,0, 0, 0,1, 1, 0,0, 0, 0,0, 0, 0,175.8938751220703, 189.7148895263672, 104.74529266357422
00D00BCE,99750,180.18226623535156, 180.0, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,99757,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,178.76605224609375, 102.26234436035156, 165.67642211914062
000AC172,99761,0, 0, 0,0, 0, 0,0, 0, 0,3.4996214376432145e-21, 1.8747972154201728e-41, 2.7634323487291113e-05,0, 0, 0
00D00BCE,99760,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.7108917236328, 173.8503875732422, 106.87667846679688
00D00BCB,99751,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,182.4198455810547, 182.85931396484375, 160.00738525390625
00D00BD2,99767,0, 0, 0,0, 0, 0,0, 0, 0,-7.755385337869763e+17, 8.88146560899363e+36, 1.8747972154201728e-41,0, 0, 0
00D00BCB,99763,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, -1044587413504.0, 1.8747972154201728e-41,0, 0, 0
00D00BCE,99780,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,99787,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,99790,182.4812774658203, 180.0, 104.47109985351562,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,99790,0, 0, 0,0, 0, 0,0, 0, 0,-2.302278016288777e+38, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
00D00BD2,99797,180.15960693359375, 105.32962036132812, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,99800,180.17745971679688, 180.0, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,99800,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,175.8499298095703, 178.24497985839844, 104.78923797607422
00D00BD2,99807,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,178.80999755859375, 102.28431701660156, 166.0060272216797
000AC172,99811,0, 0, 0,1, 1, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,99810,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.6889190673828, 174.83917236328125, 78.24585723876953
00D00BCB,99803,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,182.4198455810547, 182.90325927734375, 158.6890106201172
000AC172,99817,0, 0, 0,0, 0, 0,0, 0, 0,9.035269743417284e-16, 1.8747972154201728e-41, -5.930951993634825e-18,0, 0, 0
00D00BD2,99817,0, 0, 0,0, 0, 0,0, 0, 0,2.2573401419468392e+23, 4.064544382488544e-13, 1.8747972154201728e-41,0, 0, 0
00D00BCB,99813,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, 3.2825841632408944e-18, 1.8747972154201728e-41,0, 0, 0
00D00BCE,99830,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCB,99823,180.0, 179.97474670410156, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,99836,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,99840,0, 0, 0,0, 0, 0,0, 0, 0,-6.171691654758663e+25, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
00D00BD2,99846,180.176025390625, 105.32567596435547, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,99850,182.4680633544922, 180.0, 104.44973754882812,0, 0, 0,0, 0, 0,0, 0, 0,175.8938751220703, 174.72930908203125, 104.76726531982422
00D00BCE,99850,180.18637084960938, 180.0, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCB,99843,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,99856,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,178.87591552734375, 102.30628967285156, 172.72976684570312
000AC172,99860,0, 0, 0,1, 1, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,99860,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.7548370361328, 170.04905700683594, 161.32577514648438
00D00BCB,99853,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.95887756347656, 182.83734130859375, 168.2692413330078
00D00BD2,99867,0, 0, 0,0, 0, 0,0, 0, 0,5.338146105233873e+19, 6.691917812741703e-21, 1.8747972154201728e-41,0, 0, 0
000AC172,99870,0, 0, 0,0, 0, 0,0, 0, 0,-6.435995913989245e-08, 1.8747972154201728e-41, -1.6187123256378166e-12,0, 0, 0
00D00BCB,99863,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, -3.3790565388117296e+38, 1.8747972154201728e-41,0, 0, 0
00D00BCE,99877,0, 0, 0,0, 0, 1,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,99886,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,99890,0, 0, 0,0, 0, 0,0, 0, 0,3187.266357421875, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
00D00BCB,99883,180.0, 179.98631286621094, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,99900,182.48394775390625, 180.0, 104.45479583740234,0, 0, 0,0, 0, 0,0, 0, 0,175.8279571533203, 192.19784545898438, 104.78923797607422
00D00BCE,99900,180.2183074951172, 180.0, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCB,99893,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,99906,180.19126892089844, 105.32521057128906, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,178.91986083984375, 102.26234436035156, 173.9602508544922
00D00BCE,99910,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.6889190673828, 187.49562072753906, 135.0240936279297
00D00BCB,99903,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,169.36788940429688, 182.90325927734375, 164.90736389160156
000AC172,99920,0, 0, 0,1, 1, 0,0, 0, 0,2.328206374893393e-16, 1.8747972154201728e-41, -2.5319042137604972e+36,0, 0, 0
00D00BD2,99922,0, 0, 0,0, 0, 0,0, 0, 0,5.078738766697333e+19, 1.6329547132772145e+32, 1.8747972154201728e-41,0, 0, 0
00D00BCB,99911,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, 0.016261225566267967, 1.8747972154201728e-41,0, 0, 0
00D00BCE,99929,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,99939,0, 0, 0,0, 0, 0,0, 0, 0,-2939437824.0, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
000AC172,99950,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,175.8719024658203, 168.6867218017578, 104.78923797607422
00D00BCE,99949,180.2125701904297, 180.0, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,99952,0, 0, 0,0, 0, 1,0, 0, 0,0, 0, 0,178.83197021484375, 102.21839904785156, 180.06874084472656
00D00BCB,99941,180.0, 179.96649169921875, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,99960,182.47483825683594, 180.0, 104.47456359863281,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,99960,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.7108917236328, 187.49562072753906, 160.00738525390625
00D00BD2,99962,180.1805877685547, 105.30126190185547, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCB,99953,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,172.48805236816406, 182.88128662109375, 153.52536010742188
000AC172,99970,0, 0, 0,1, 1, 0,0, 0, 0,0.06846287101507187, 1.8747972154201728e-41, -3.8952088290486154e-31,0, 0, 0
00D00BCB,99961,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, -9.267283932514288e+31, 1.8747972154201728e-41,0, 0, 0
00D00BD2,99976,0, 0, 0,0, 0, 0,0, 0, 0,-2579.266357421875, 3.8189611998083137e-34, 1.8747972154201728e-41,0, 0, 0
00D00BCE,99979,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,99989,0, 0, 0,0, 0, 0,0, 0, 0,-1.1111579847908917e+19, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
